Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Exit Reason,Net PnL,Fee,Equity After
ETH_USDT,long,2025-05-18 06:30:00,2025-05-18 17:00:00,2503.53,2515.1686875491464,stop_loss,18.58823158306422,3.8744353867879417,3812.023305477912
SOL_USDT,long,2025-05-18 16:30:00,2025-05-18 17:30:00,175.84,172.12297727987394,stop_loss,-80.98036613179835,2.9228890091509414,3731.0429393461136
SOL_USDT,long,2025-05-18 18:00:00,2025-05-18 18:30:00,172.17,170.62,stop_loss,-182.20852799999815,14.808527999999997,3548.8344113461153
SOL_USDT,short,2025-05-18 19:00:00,2025-05-18 23:30:00,170.15,170.77574900678925,stop_loss,-10.669670289487506,1.90918419443802,3538.164741056628
SOL_USDT,long,2025-05-22 10:30:00,2025-05-23 11:30:00,178.95,181.70625285241985,stop_loss,44.40383597174121,2.452462519396455,3582.568577028369
SOL_USDT,short,2025-05-24 03:30:00,2025-05-24 11:30:00,175.72,177.98835450671115,stop_loss,-43.37708127324899,2.5467001524483206,3539.19149575512
ETH_USDT,short,2025-05-24 00:30:00,2025-05-25 13:00:00,2525.04,2519.222630716027,stop_loss,4.0276440855875375,2.1387673554235955,3543.219139840707
ETH_USDT,short,2025-05-25 13:30:00,2025-05-25 14:00:00,2518.72,2512.44,take_profit,29.872751999998215,14.087248000000002,3573.0918918407056
ETH_USDT,short,2025-05-25 14:30:00,2025-05-25 15:00:00,2514.79,2493.2268464198633,take_profit,139.07122204355395,14.242799911218093,3712.1631138842595
ETH_USDT,short,2025-05-25 15:30:00,2025-05-25 18:00:00,2488.23,2519.222630716027,stop_loss,-79.51942436163576,4.82718433601025,3632.643689522624
SOL_USDT,short,2025-05-25 10:30:00,2025-05-25 22:00:00,171.31,173.5241579017296,stop_loss,-51.746014427586566,3.034540589535221,3580.8976750950374
SOL_USDT,short,2025-05-25 22:30:00,2025-05-25 23:00:00,173.36,174.78,stop_loss,-160.6033679999987,14.343368,3420.2943070950387
ETH_USDT,long,2025-05-25 23:30:00,2025-05-26 13:30:00,2537.52,2544.9115714371287,stop_loss,8.52017210560067,3.232426479434014,3428.814479200639
ETH_USDT,long,2025-05-27 18:30:00,2025-05-28 02:00:00,2683.4,2624.458741481657,stop_loss,-70.83470633732554,2.4628464560474894,3357.979772863314
SOL_USDT,short,2025-05-28 20:30:00,2025-05-29 00:30:00,170.05,172.9506554312913,stop_loss,-69.87068094966742,3.1556060299678803,3288.1090919136464
