entry_time,exit_time,direction,qty,entry_price,exit_price,exit_reason,pnl,fee,net_pnl,equity
2024-09-09 21:30:00,2024-09-10 14:00:00,long,126,57667.7,56577.568088386666,stop_loss,-13.735662086327968,0.5757961511654688,-14.311458237493436,895.5429145864055
2024-09-10 14:30:00,2024-09-10 16:00:00,long,427,56997.0,56577.568088386666,stop_loss,-17.909742625889354,1.9398536229496446,-19.849596248839,875.6933183375664
2024-09-10 16:30:00,2024-09-11 01:30:00,long,827,56789.4,56777.305212946405,stop_loss,-1.000238889332432,3.7567866084442674,-4.7570254977766995,870.9362928397898
2024-09-14 00:30:00,2024-09-14 11:30:00,long,198,60484.9,59702.51195712079,stop_loss,-15.491283249008378,0.9518843027003967,-16.443167551708775,854.4931252880809
2024-09-16 06:30:00,2024-09-17 05:30:00,short,322,58739.2,58568.38557206567,stop_loss,5.500224579485267,1.510921702168206,3.989302877317061,858.482428165398
2024-09-17 16:30:00,2024-09-17 19:30:00,long,128,60930.3,59705.4970512403,stop_loss,-15.677477744124179,0.6176552809023503,-16.29513302502653,842.1872951403715
2024-09-17 20:00:00,2024-09-18 09:30:00,long,601,59985.7,59705.4970512403,stop_loss,-16.840197220457704,2.877376377111817,-19.71757359756952,822.469721542802
2024-09-19 10:30:00,2024-09-20 13:00:00,long,162,62636.6,62917.699159765696,stop_loss,4.5538063882043005,0.8135918585552817,3.740214529649019,826.209936072451
2024-09-20 13:30:00,2024-09-20 14:00:00,long,1312,62931.9,62853.5,stop_loss,-10.286080000000192,6.601217792,-16.88729779200019,809.3226382804509
2024-09-30 11:30:00,2024-10-01 06:00:00,short,227,63724.9,63996.481445401536,stop_loss,-6.164898810614832,1.1597101435242463,-7.324608954139078,801.9980293263118
2024-10-01 06:30:00,2024-10-01 07:00:00,short,1253,63978.1,64028.799999999996,stop_loss,-6.352709999999636,6.415705828,-12.768415827999636,789.2296134983121
2024-10-03 07:00:00,2024-10-04 01:00:00,short,415,61323.7,61271.938565770644,stop_loss,2.148099520518139,2.035087600191793,0.113011920326346,789.3426254186385
2024-10-04 01:30:00,2024-10-04 02:00:00,short,822,61079.9,61271.938565770644,stop_loss,-15.785570106346848,4.022928452042539,-19.808498558389388,769.5341268602491
2024-10-04 02:30:00,2024-10-04 06:00:00,short,542,60988.0,61271.938565770644,stop_loss,-15.389470264768924,2.650595468105908,-18.040065732874833,751.4940611273743
