entry_time,exit_time,direction,qty,entry_price,exit_price,exit_reason,pnl,fee,net_pnl,equity
2024-06-07 20:30:00,2024-06-09 12:00:00,short,24,3676.09,3694.2604038098602,stop_loss,-4.360896914366422,0.7075536387657466,-5.068450553132169,994.9315494468678
2024-06-09 12:30:00,2024-06-09 13:00:00,short,269,3689.01,3704.6,stop_loss,-41.93709999999918,7.95552436,-49.892624359999175,945.0389250868686
2024-06-11 05:30:00,2024-06-12 04:00:00,short,27,3566.22,3525.40704854333,stop_loss,11.019496893300875,0.7658957212426797,10.253601172058195,955.2925262589268
2024-06-12 13:30:00,2024-06-12 18:00:00,long,35,3610.99,3562.954085888116,stop_loss,-16.812569939159335,1.0043521720243362,-17.816922111183672,937.4756041477432
2024-06-12 18:30:00,2024-06-12 19:00:00,long,65,3591.88,3562.954085888116,stop_loss,-18.801844172724692,1.8602568623309104,-20.662101035055603,916.8135031126876
2024-06-13 05:30:00,2024-06-13 12:30:00,short,38,3509.52,3534.82590976588,stop_loss,-9.616245711034471,1.070740578284414,-10.686986289318885,906.1265168233688
2024-06-15 16:30:00,2024-06-17 03:30:00,long,46,3560.74,3580.6781679511164,stop_loss,9.17155725751364,1.3140209429030052,7.857536314610636,913.9840531379795
2024-06-17 04:00:00,2024-06-17 05:30:00,long,255,3582.6,3580.6781679511164,stop_loss,-4.900671724652966,7.306543731310139,-12.207215455963105,901.7768376820163
2024-06-18 02:30:00,2024-06-18 20:30:00,short,21,3428.6,3468.9211683509857,stop_loss,-8.467445353707012,0.5793917781414828,-9.046837131848495,892.7300005501678
2024-06-18 21:00:00,2024-06-18 21:30:00,short,256,3461.87,3468.9211683509857,stop_loss,-18.050990978523625,7.09713015639141,-25.148121134915037,867.5818794152527
2024-06-24 01:30:00,2024-06-24 22:00:00,short,39,3423.99,3351.5099999999998,30m ST Green,28.267200000000006,1.056978,27.210222000000005,894.7921014152528
2024-06-25 15:30:00,2024-06-26 10:00:00,long,25,3420.8,3370.506585595994,stop_loss,-12.5733536010016,0.6791306585595994,-13.252484259561198,881.5396171556915
2024-06-28 04:30:00,2024-06-28 07:30:00,long,101,3446.66,3429.2495628253523,stop_loss,-17.584541546394018,2.777867463381442,-20.36240900977546,861.1772081459161
2024-06-28 08:00:00,2024-06-28 08:30:00,long,250,3431.96,3429.2495628253523,stop_loss,-6.776092936619307,6.861209562825353,-13.63730249944466,847.5399056464714
2024-07-01 06:30:00,2024-07-01 13:30:00,long,49,3485.92,3455.479431572352,stop_loss,-14.915878529547536,1.3605142885881811,-16.27639281813572,831.2635128283357
2024-07-01 14:00:00,2024-07-01 21:30:00,long,240,3460.61,3455.479431572352,stop_loss,-12.313364226355407,6.639445854309459,-18.952810080664868,812.3107027476708
2024-07-01 22:00:00,2024-07-01 22:30:00,long,234,3459.31,3432.39,stop_loss,-62.99280000000017,6.4506312,-69.44343120000018,742.8672715476706
2024-07-03 22:30:00,2024-07-06 16:00:00,short,39,3296.3,3038.8011756457818,stop_loss,100.42454149814519,0.9882757834007421,99.43626571474445,842.303537262415
2024-07-14 10:30:00,2024-07-14 14:30:00,long,50,3208.26,3175.12610924734,stop_loss,-16.566945376330068,1.2766772218494684,-17.843622598179536,824.4599146642355
2024-07-14 15:00:00,2024-07-16 07:30:00,long,97,3192.1,3373.435295206232,stop_loss,175.8952363500449,2.5474276945400183,173.3478086555049,997.8077233197404
2024-07-16 15:30:00,2024-07-17 13:00:00,long,20,3448.0,3440.654560256543,stop_loss,-1.4690879486914128,0.5510923648205235,-2.0201803135119363,995.7875430062285
2024-07-17 13:30:00,2024-07-17 15:30:00,long,274,3448.0,3440.654560256543,stop_loss,-20.126504897072355,7.549965398041172,-27.676470295113525,968.111072711115
2024-07-25 02:30:00,2024-07-25 21:00:00,short,15,3176.6,3195.3391000906286,stop_loss,-2.8108650135942983,0.38231634600543773,-3.193181359599736,964.9178913515152
2024-07-29 11:30:00,2024-07-29 14:00:00,long,43,3386.67,3342.415874772242,stop_loss,-19.029273847935883,1.1574027704608256,-20.18667661839671,944.7312147331185
2024-08-01 05:30:00,2024-08-01 20:30:00,short,31,3175.25,3165.477993586662,stop_loss,3.029321988134843,0.7862502712047461,2.243071716930097,946.9742864500486
2024-08-02 15:30:00,2024-08-06 01:00:00,short,16,3005.56,2545.6544112176944,stop_loss,73.5848942051689,0.3552777223179324,73.22961648285096,1020.2039029328995
2024-08-09 02:30:00,2024-08-09 12:30:00,long,25,2666.84,2616.8372959534354,stop_loss,-12.50067601164119,0.5283677295953435,-13.029043741236533,1007.174859191663
2024-08-09 13:00:00,2024-08-09 13:30:00,long,180,2628.11,2616.8372959534354,stop_loss,-20.290867283816535,3.7763620530864737,-24.067229336903008,983.10762985476
2024-08-11 10:30:00,2024-08-11 11:30:00,long,55,2683.8,2648.42889651094,stop_loss,-19.454106918983143,1.1730903572324067,-20.62719727621555,962.4804325785445
2024-08-23 19:30:00,2024-08-24 21:30:00,long,24,2743.88,2759.0037724188423,stop_loss,3.629705380522137,0.5282768421522088,3.101428538369928,965.5818611169144
2024-08-26 20:30:00,2024-08-28 09:30:00,short,45,2686.78,2546.2884559258323,stop_loss,63.221194833375556,0.9419523220666499,62.27924251130891,1027.8611036282234
2024-09-04 06:30:00,2024-09-04 14:30:00,short,38,2378.45,2432.1238029649035,stop_loss,-20.396045126663385,0.7312072180506652,-21.12725234471405,1006.7338512835094
2024-09-06 00:30:00,2024-09-06 12:30:00,short,46,2372.01,2391.2821559682907,stop_loss,-8.865191745413613,0.8764457566981655,-9.741637502111779,996.9922137813976
2024-09-06 17:30:00,2024-09-07 06:30:00,short,22,2264.82,2276.7398089695057,stop_loss,-2.622357973291219,0.3996572631893165,-3.0220152364805353,993.970198544917
2024-09-14 00:30:00,2024-09-14 18:00:00,long,61,2433.41,2401.432597702429,stop_loss,-19.506215401518148,1.1797015938393929,-20.68591699535754,973.2842815495595
2024-09-16 00:30:00,2024-09-16 08:00:00,short,32,2307.23,2331.3906314844144,stop_loss,-7.731402075012593,0.5937434408300051,-8.325145515842598,964.959136033717
2024-09-16 08:30:00,2024-09-17 11:00:00,short,413,2331.15,2317.33,30m ST Green,57.076600000000674,7.679288960000001,49.39731104000067,1014.3564470737176
2024-09-17 16:30:00,2024-09-18 00:30:00,long,38,2372.09,2319.501038093735,stop_loss,-19.983805524380706,0.713121837790248,-20.696927362170953,993.6595197115466
2024-09-19 09:30:00,2024-09-22 14:00:00,long,51,2433.01,2565.6926114499147,stop_loss,67.66813183945638,1.0197353327357828,66.6483965067206,1060.3079162182673
2024-09-26 03:30:00,2024-09-26 05:30:00,short,175,2594.37,2606.527744882309,stop_loss,-21.276053544040906,3.6406284214176168,-24.916681965458523,1035.3912342528088
2024-09-28 00:30:00,2024-09-28 08:00:00,long,69,2692.04,2669.5298646282863,stop_loss,-15.531993406482425,1.4797932826374072,-17.01178668911983,1018.3794475636889
2024-09-30 22:30:00,2024-10-01 03:30:00,short,73,2605.61,2633.283518439773,stop_loss,-20.201668461034316,1.5297569073844137,-21.73142536841873,996.6480221952702
2024-10-03 03:30:00,2024-10-04 05:30:00,short,56,2392.08,2381.124377057573,stop_loss,6.135148847759119,1.0691977804608963,5.065951067298222,1001.7139732625684
2024-10-07 03:30:00,2024-10-07 09:00:00,long,48,2506.17,2464.748535374607,stop_loss,-19.8823030201887,0.9544163587919245,-20.836719378980625,980.8772538835877
2024-10-12 12:30:00,2024-10-13 03:00:00,long,140,2454.48,2460.3638499632084,stop_loss,8.237389948491728,2.752312555979397,5.485077392512331,986.3623312761001
2024-10-13 03:30:00,2024-10-13 04:00:00,long,400,2461.28,2457.89,stop_loss,-13.56000000000131,7.870672000000001,-21.43067200000131,964.9316592760988
2024-10-14 13:30:00,2024-10-15 05:30:00,long,46,2553.73,2595.583550403309,stop_loss,19.252633185522082,0.9474736932742089,18.305159492247874,983.2368187683467
2024-10-15 14:00:00,2024-10-15 14:30:00,long,23,2671.65,2586.195182336033,stop_loss,-19.65460806271238,0.4837217567749151,-20.138329819487296,963.0984889488593
2024-10-20 18:30:00,2024-10-21 09:30:00,long,75,2703.66,2708.221212033906,stop_loss,3.4209090254295234,1.6235643636101718,1.7973446618193516,964.8958336106787
2024-10-21 10:00:00,2024-10-21 10:30:00,long,335,2714.08,2708.221212033906,stop_loss,-19.62693968641504,7.2658836241254345,-26.89282331054047,938.0030103001382
2024-10-21 14:30:00,2024-10-24 00:30:00,short,40,2677.45,2550.8666675979657,stop_loss,50.63333296081364,0.8365306668156746,49.79680229399796,987.7998125941361
2024-10-26 01:30:00,2024-10-26 18:00:00,short,32,2446.49,2485.42830556908,stop_loss,-12.460257782105618,0.6312855431128422,-13.09154332521846,974.7082692689177
2024-10-26 18:30:00,2024-10-26 19:00:00,short,392,2481.8,2485.42830556908,stop_loss,-14.222957830792257,7.7886139831323185,-22.011571813924576,952.6966974549931
2024-10-26 19:30:00,2024-10-26 20:00:00,short,383,2483.35,2487.02,stop_loss,-14.05610000000028,7.61460684,-21.67070684000028,931.0259906149928
2024-10-29 05:30:00,2024-10-29 20:00:00,long,40,2619.01,2620.776499420211,stop_loss,0.7065997680843793,0.8383658399072338,-0.1317660718228545,930.8942245431699
2024-10-30 06:30:00,2024-10-30 19:30:00,long,42,2666.31,2654.527559175057,stop_loss,-4.94862514647607,0.8939007099414097,-5.84252585641748,925.0516986867524
2024-10-30 20:00:00,2024-10-30 21:30:00,long,348,2655.27,2654.527559175057,stop_loss,-2.5836940708018483,7.391238202371679,-9.974932273173527,915.0767664135789
2024-11-02 13:30:00,2024-11-03 21:00:00,short,89,2498.86,2468.1,30m ST Green,27.376400000000196,1.7682377599999999,25.608162240000198,940.684928653579
2024-11-04 22:30:00,2024-11-05 14:00:00,short,30,2387.87,2448.903081995075,stop_loss,-18.309924598522503,0.580412769839409,-18.890337368361912,921.7945912852172
