timestamp,open,high,low,close,volume
1715360400,61061.3,61068.1,60301.0,60470.8,643804.5
1715362200,60470.9,60643.7,60161.2,60397.2,593573.4
1715364000,60397.2,60506.4,60219.1,60478.0,229993.0
1715365800,60477.9,60768.4,60461.8,60705.9,202868.6
1715367600,60704.6,60900.0,60540.5,60643.6,198572.4
1715369400,60643.6,60806.6,60543.1,60711.4,191781.8
1715371200,60712.6,60974.2,60606.1,60715.8,193280.6
1715373000,60715.7,60747.7,60464.3,60530.1,114742.0
1715374800,60530.1,60660.6,60475.9,60577.9,58630.4
1715376600,60577.8,60780.0,60511.9,60724.3,78749.5
1715378400,60724.3,60932.6,60597.3,60707.8,138944.4
1715380200,60707.8,60887.6,60688.0,60846.8,44620.9
1715382000,60846.7,61017.7,60846.7,60913.6,77205.7
1715383800,60913.7,61013.0,60780.0,60811.3,85584.3
1715385600,60811.3,60947.8,60789.0,60866.2,67698.7
1715387400,60866.1,60901.9,60655.0,60784.1,111821.0
1715389200,60784.1,61105.6,60764.9,60935.7,201659.2
1715391000,60935.5,60940.0,60850.0,60872.8,82280.5
1715392800,60872.8,60900.0,60750.0,60785.3,69407.4
1715394600,60785.3,60979.5,60784.3,60898.0,79157.4
1715396400,60898.0,60918.4,60804.0,60850.0,38985.0
1715398200,60850.0,60896.8,60707.0,60730.7,68655.4
1715400000,60730.8,60820.7,60710.5,60749.9,55870.4
1715401800,60749.9,60894.0,60730.4,60768.5,68505.5
1715403600,60768.4,60939.0,60768.4,60902.9,42958.1
1715405400,60903.0,60945.0,60850.0,60925.5,43462.1
1715407200,60925.5,61000.0,60892.2,60980.0,71073.0
1715409000,60980.0,61084.0,60900.0,60951.5,109623.8
1715410800,60951.5,60986.7,60852.0,60939.4,76015.3
1715412600,60939.5,61017.5,60894.5,61012.2,49396.1
1715414400,61012.2,61055.0,60812.1,60819.1,107272.7
1715416200,60820.0,60878.4,60760.5,60781.8,80518.6
1715418000,60781.9,60858.3,60666.7,60720.1,104243.3
1715419800,60720.1,60912.0,60720.0,60898.1,73538.2
1715421600,60898.0,60903.9,60819.0,60831.7,40528.1
1715423400,60831.7,60831.7,60680.8,60744.8,65970.6
1715425200,60744.8,60767.4,60469.8,60642.8,275020.8
1715427000,60642.9,60792.2,60642.9,60674.0,80581.1
1715428800,60674.0,60807.5,60674.0,60778.1,65117.8
1715430600,60778.2,60815.6,60622.9,60705.9,53993.4
1715432400,60705.9,60942.2,60654.5,60780.5,138512.3
1715434200,60780.6,60997.8,60750.0,60973.6,122165.8
1715436000,60973.7,61000.0,60853.3,60853.3,91198.6
1715437800,60853.3,60888.7,60772.5,60834.6,79648.3
1715439600,60834.5,61535.8,60834.5,61086.8,629872.3
1715441400,61086.9,61257.8,60876.5,61183.0,326590.5
1715443200,61183.5,61409.7,61083.8,61308.9,173305.7
1715445000,61308.9,61328.0,61093.7,61198.0,121961.6
1715446800,61198.6,61253.1,61009.2,61014.0,87171.1
1715448600,61013.4,61170.0,61010.0,61110.8,83947.9
1715450400,61110.8,61184.0,61022.2,61133.8,51832.4
1715452200,61133.8,61316.3,61133.8,61218.2,55519.8
1715454000,61218.2,61233.9,61078.6,61100.0,38860.8
1715455800,61100.0,61163.3,61057.0,61140.2,32887.9
1715457600,61140.2,61161.7,60855.1,60965.2,99764.3
1715459400,60965.2,61037.3,60770.3,61007.2,145959.8
1715461200,61007.2,61007.2,60840.0,60913.2,45651.0
1715463000,60913.3,60979.9,60835.1,60916.1,20524.3
1715464800,60916.0,60985.0,60890.8,60937.5,29982.5
1715466600,60937.6,60995.8,60899.8,60915.9,47699.1
1715468400,60915.8,60987.2,60904.0,60979.6,36092.1
1715470200,60979.6,60979.6,60737.0,60821.3,99043.0
1715472000,60821.3,61121.0,60792.0,61014.1,128286.7
1715473800,61014.1,61066.5,60958.6,60980.0,51325.7
1715475600,60979.9,61090.4,60888.4,60910.4,53080.3
1715477400,60910.4,60940.2,60850.0,60859.4,44368.4
1715479200,60859.4,60902.0,60822.0,60868.0,45261.5
1715481000,60868.1,60975.6,60852.0,60927.4,44053.8
1715482800,60927.5,60953.0,60854.7,60938.0,38164.6
1715484600,60938.7,60980.0,60878.5,60929.9,40793.5
1715486400,60929.9,61049.5,60910.8,61010.0,60017.5
1715488200,61009.9,61120.0,60993.0,61092.5,56334.0
1715490000,61092.5,61092.6,60985.7,61010.0,37064.7
1715491800,61010.1,61080.0,60974.2,61048.8,39791.7
1715493600,61049.8,61074.1,60972.7,61016.1,22587.4
1715495400,61016.1,61032.8,60934.6,60941.3,38498.8
1715497200,60941.3,60998.3,60776.1,60807.6,141799.5
1715499000,60807.7,60818.0,60601.0,60818.0,201997.0
1715500800,60817.9,60952.8,60779.0,60908.9,131605.4
1715502600,60908.8,61103.0,60908.8,61044.8,183006.3
1715504400,61045.0,61050.0,60946.2,61044.1,75618.9
1715506200,61044.1,61067.9,60963.9,60981.6,46125.9
1715508000,60984.0,61288.0,60936.2,61263.8,164030.9
1715509800,61263.7,61363.7,61094.9,61160.0,229665.9
1715511600,61160.1,61238.0,61105.0,61180.0,55541.9
1715513400,61179.9,61213.2,61103.1,61140.2,36948.5
1715515200,61140.2,61185.1,61071.8,61118.3,47010.7
1715517000,61118.2,61237.0,61080.0,61154.2,54476.8
1715518800,61154.1,61183.7,61093.4,61162.4,32831.5
1715520600,61162.5,61257.5,61120.0,61200.1,56467.3
1715522400,61200.1,61324.8,61192.0,61225.8,89087.3
1715524200,61225.7,61255.0,61111.6,61170.2,59320.7
1715526000,61170.3,61345.7,61137.9,61319.4,73578.0
1715527800,61319.3,61577.8,61236.5,61419.9,310774.7
1715529600,61420.0,61874.3,61360.0,61704.1,487502.6
1715531400,61704.1,61790.0,61332.0,61332.1,241608.5
1715533200,61332.0,61578.3,61160.6,61430.0,331666.6
1715535000,61430.0,61666.0,61372.9,61598.3,113015.9
1715536800,61598.4,61640.0,61454.5,61523.1,66451.6
1715538600,61523.2,61529.0,61340.2,61365.6,50837.0
1715540400,61365.7,61365.7,61217.0,61349.5,90966.1
1715542200,61349.5,61456.9,61340.0,61413.5,67163.3
1715544000,61414.0,61439.5,61302.2,61390.1,40596.5
1715545800,61390.0,61414.6,61281.0,61288.6,24744.4
1715547600,61288.6,61313.5,60900.0,61079.4,199770.2
1715549400,61079.4,61316.7,61030.1,61244.2,69549.6
1715551200,61244.2,61412.1,61206.0,61358.5,77385.8
1715553000,61358.6,61422.8,61310.0,61332.3,39431.3
1715554800,61332.3,61475.1,61275.5,61438.8,67466.5
1715556600,61438.8,61543.7,61385.6,61471.9,74882.6
1715558400,61471.9,61729.7,61471.8,61707.5,122319.4
1715560200,61707.5,61817.5,61474.0,61503.7,145760.0
1715562000,61503.8,61548.8,61283.0,61453.4,133072.7
1715563800,61453.4,61453.5,61164.9,61403.3,267774.1
1715565600,61403.3,61495.0,61072.0,61130.1,212437.5
1715567400,61130.0,61299.9,60935.0,61041.9,572923.9
1715569200,61042.0,61108.6,60756.0,60834.2,401890.9
1715571000,60834.2,61196.1,60800.0,61152.1,234796.1
1715572800,61152.2,61161.4,60991.0,61052.1,129022.7
1715574600,61052.1,61079.2,60891.3,60989.8,117361.7
1715576400,60989.7,61028.7,60916.3,60926.6,126840.2
1715578200,60926.7,61000.0,60800.0,60875.2,120369.2
1715580000,60875.1,61255.0,60803.5,61220.0,235099.1
1715581800,61220.0,61567.0,61195.0,61516.8,357840.6
1715583600,61516.8,61776.8,61466.8,61700.0,479789.6
1715585400,61700.0,62468.0,61557.6,62335.0,905476.1
1715587200,62335.1,62949.8,62335.0,62746.6,1029152.8
1715589000,62746.6,63092.3,62623.5,62772.3,691777.7
1715590800,62773.8,63322.0,62773.7,63106.5,489844.6
1715592600,63106.5,63192.6,62974.2,63066.8,241537.2
1715594400,63066.9,63106.1,62658.0,62673.9,388255.3
1715596200,62673.9,62737.3,62393.9,62683.5,421797.6
1715598000,62683.4,62766.8,62505.8,62603.0,156443.0
1715599800,62603.1,62776.9,62602.4,62735.8,202769.4
1715601600,62735.8,62854.2,62427.0,62756.0,312646.2
1715603400,62756.0,62923.8,62694.0,62838.0,225384.0
1715605200,62838.0,63045.1,62780.8,62811.6,316964.6
1715607000,62811.7,62915.9,62600.0,62778.2,297118.3
1715608800,62778.2,63123.0,62757.8,63042.3,344741.2
1715610600,63042.3,63042.3,62733.0,62760.0,180552.8
1715612400,62760.1,63050.0,62721.0,62988.0,161614.2
1715614200,62989.7,63243.6,62900.0,63018.7,283094.1
1715616000,63018.7,63470.0,62926.7,63220.1,527854.5
1715617800,63220.1,63450.0,63050.0,63173.5,290907.8
1715619600,63173.4,63190.0,62642.6,62682.2,399438.7
1715621400,62682.1,62888.0,62606.1,62800.8,306786.6
1715623200,62800.8,62826.9,62564.1,62672.1,172393.5
1715625000,62672.1,62813.6,62653.0,62791.0,64761.1
1715626800,62791.1,63078.3,62791.0,62983.8,158644.9
1715628600,62983.9,63188.0,62982.1,63172.0,117805.6
1715630400,63172.0,63197.9,63022.2,63074.1,99604.3
1715632200,63074.1,63139.9,62987.3,63095.0,59330.1
1715634000,63095.0,63130.0,62965.6,62997.9,48386.8
1715635800,62997.9,63008.4,62841.1,62899.9,50166.4
1715637600,62900.0,62951.6,62742.5,62749.8,90929.3
1715639400,62751.0,62859.9,62718.1,62770.8,48727.2
1715641200,62770.8,62910.0,62719.6,62883.2,79539.4
1715643000,62883.1,62988.1,62858.2,62935.5,81779.4
1715644800,62932.6,62975.0,62828.1,62972.0,91780.2
1715646600,62971.9,63120.0,62722.0,62826.7,225676.6
1715648400,62826.6,63028.7,62764.7,63028.5,88020.4
1715650200,63028.5,63034.2,62588.0,62666.9,282516.7
1715652000,62667.0,62718.7,62505.0,62561.3,232936.8
1715653800,62561.2,62732.8,62533.3,62568.3,209113.7
1715655600,62568.2,62723.6,62454.5,62514.4,279664.2
1715657400,62514.3,62614.5,62419.4,62501.8,183800.0
1715659200,62501.8,62687.3,62410.7,62617.1,180535.4
1715661000,62617.1,62618.8,62465.7,62559.8,85968.4
1715662800,62559.8,62761.4,62493.8,62693.5,161069.9
1715664600,62693.5,62784.1,62652.0,62734.0,100336.9
1715666400,62734.0,62734.1,61414.3,61655.8,1339233.1
1715668200,61655.8,62127.3,61634.1,62041.7,512607.6
1715670000,62041.8,62121.3,61825.2,61957.8,286283.0
1715671800,61957.9,62058.9,61858.0,62023.4,139062.6
1715673600,62023.4,62041.0,61845.0,61922.4,163818.3
1715675400,61922.4,61928.1,61710.1,61862.0,163779.2
1715677200,61862.1,61961.2,61817.4,61889.0,76628.2
1715679000,61888.9,61897.9,61749.8,61797.4,75856.1
1715680800,61797.2,61829.9,61515.0,61635.2,281579.8
1715682600,61635.2,61753.8,61575.0,61712.1,139069.3
1715684400,61712.1,61880.0,61684.0,61857.8,123271.2
1715686200,61857.9,61888.0,61766.3,61794.0,63788.7
1715688000,61794.0,62100.0,61750.0,61950.1,284579.9
1715689800,61950.1,61959.5,61123.0,61576.6,1166727.9
1715691600,61576.7,62040.0,61445.1,61977.3,387961.9
1715693400,61977.3,62050.0,61666.1,61697.5,252233.4
1715695200,61698.0,62040.0,61103.8,61989.4,1197051.5
1715697000,61989.4,62318.9,61508.0,61799.4,800151.5
1715698800,61799.5,62040.8,61676.0,61888.6,298415.9
1715700600,61888.3,61996.7,61641.7,61772.2,229563.8
1715702400,61772.3,61811.0,61412.0,61508.2,343102.8
1715704200,61508.2,61589.1,61233.9,61438.0,264056.7
1715706000,61438.9,61499.9,61245.6,61438.2,231239.5
1715707800,61438.2,61462.7,61150.0,61318.5,358636.3
1715709600,61318.5,61469.8,61236.9,61251.7,187546.4
1715711400,61251.6,61448.0,61221.7,61430.7,92739.8
1715713200,61430.7,61642.5,61390.2,61628.4,171297.9
1715715000,61628.4,61672.6,61524.1,61581.3,136571.4
1715716800,61581.4,61653.8,61550.0,61626.7,54334.7
1715718600,61626.8,61695.5,61547.2,61605.4,64300.7
1715720400,61605.5,61640.7,61471.4,61515.6,64450.0
1715722200,61510.2,61796.1,61477.8,61688.6,102760.5
1715724000,61688.5,61712.7,61557.9,61606.8,72491.5
1715725800,61606.9,61752.5,61564.5,61697.9,51555.5
1715727600,61697.9,61715.5,61530.8,61600.1,57709.0
1715729400,61600.2,61612.4,61527.3,61564.9,45784.6
1715731200,61564.9,61726.0,61545.0,61725.5,65438.9
1715733000,61725.4,61788.0,61334.0,61436.3,158524.7
1715734800,61436.3,61700.0,61428.3,61691.9,106301.1
1715736600,61691.9,61745.9,61644.0,61692.0,64993.0
1715738400,61691.9,61900.0,61681.0,61818.5,143351.4
1715740200,61818.6,61818.6,61733.3,61762.7,53336.1
1715742000,61762.8,61960.0,61762.8,61948.5,101855.3
1715743800,61948.6,62024.0,61868.5,61950.0,140397.9
1715745600,61950.0,61976.7,61806.0,61870.8,90649.2
1715747400,61870.7,61977.3,61853.6,61899.2,82865.5
1715749200,61899.2,62057.1,61895.1,61982.2,127455.7
1715751000,61982.2,61982.3,61872.1,61929.1,49457.5
1715752800,61929.1,61980.0,61873.5,61904.2,64797.6
1715754600,61904.2,61962.5,61834.2,61952.0,79505.3
1715756400,61952.1,62020.0,61890.1,61997.6,73390.0
1715758200,61997.7,62280.0,61950.0,62195.0,283988.4
1715760000,62195.0,62266.8,62038.5,62121.5,122355.3
1715761800,62121.5,62182.2,62070.0,62144.4,64856.7
1715763600,62144.4,62164.9,61923.9,62039.9,127014.6
1715765400,62039.9,62944.8,62005.0,62659.0,832974.7
1715767200,62659.1,62850.0,62398.1,62833.6,437026.4
1715769000,62833.5,62998.7,62631.1,62671.7,289683.9
1715770800,62671.7,62825.1,62394.2,62462.9,291065.2
1715772600,62462.9,62510.0,62260.0,62475.0,232932.3
1715774400,62475.0,62691.4,62412.6,62657.9,241590.1
1715776200,62658.0,64215.8,62658.0,63747.2,2463218.7
1715778000,63747.3,64348.0,63527.0,64297.0,789910.1
1715779800,64297.1,64646.3,63920.1,64138.2,1379350.5
1715781600,64138.3,64317.5,63988.0,64183.1,393724.8
1715783400,64183.1,64490.0,64161.7,64490.0,344015.1
1715785200,64489.9,65088.0,64365.8,64879.9,1027894.6
1715787000,64880.0,65055.0,64601.0,64723.0,406875.4
1715788800,64723.1,65188.0,64722.0,64819.7,455402.2
1715790600,64819.6,65053.5,64735.3,64766.2,212844.5
1715792400,64766.3,65070.0,64766.3,65060.9,193101.3
1715794200,65061.0,65136.4,64954.0,65052.9,194162.5
1715796000,65052.9,65377.8,64970.8,65350.4,319938.4
1715797800,65350.7,65813.5,65186.7,65717.7,691153.0
1715799600,65717.7,65980.0,65290.7,65880.0,583963.7
1715801400,65879.9,66424.9,65817.0,65997.4,683796.8
1715803200,65997.5,66089.4,65745.0,66015.3,270568.6
1715805000,66015.3,66015.3,65766.2,65941.3,160862.3
1715806800,65941.4,65980.9,65789.9,65902.1,68972.2
1715808600,65902.1,66222.0,65823.0,65871.3,143910.7
1715810400,65871.3,66268.1,65850.0,66123.4,180848.9
1715812200,66123.4,66291.8,66038.8,66124.7,170749.4
1715814000,66124.8,66415.9,66083.0,66238.1,200864.9
1715815800,66238.1,66490.0,66136.0,66222.3,269496.8
1715817600,66222.1,66687.7,66210.9,66224.2,468344.0
1715819400,66224.1,66238.0,65948.0,66084.2,283726.4
1715821200,66084.1,66216.5,66021.4,66043.3,123013.0
1715823000,66043.2,66058.9,65858.1,65999.9,208535.2
1715824800,66000.0,66119.8,65920.0,66033.4,102266.7
1715826600,66034.2,66034.2,65780.0,65927.2,120154.8
1715828400,65927.2,66043.9,65817.6,66017.1,131341.8
1715830200,66017.1,66098.6,65962.5,65988.3,100423.1
1715832000,65988.2,66024.8,65846.2,65934.4,150695.4
1715833800,65934.4,65950.9,65810.3,65829.5,77183.3
1715835600,65829.5,65928.7,65751.2,65780.8,92662.2
1715837400,65780.7,65895.0,65758.2,65803.7,109369.9
1715839200,65802.8,66008.8,65673.0,65964.6,223585.5
1715841000,65964.6,66005.0,65889.8,65971.3,105839.6
1715842800,65971.3,66128.8,65940.0,66104.5,160594.2
1715844600,66104.5,66269.1,66073.1,66137.0,233991.0
1715846400,66137.0,66458.0,66092.6,66199.1,260865.1
1715848200,66199.1,66358.0,66140.0,66302.8,119739.8
1715850000,66302.8,66355.0,66095.1,66269.5,117764.1
